Description,Price,Rating,Review Count,URL
"UBON CL-122 Bluetooth Headset in-Ear Earphones Multicolor Wireless Neckband with in-Built mic Feature, Upto 12Hours Playtime for Travelling, Gym, and Sports Activities",₹499,4.0 out of 5 stars,44,https://www.amazon.in/UBON-Bluetooth-Multicolor-Travelling-Activities/dp/B09FQ79ZVY/ref=sr_1_118?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748234&sprefix=wireless+earphones%2Caps%2C238&sr=8-118
HST Enterprises Twins7s Truly Wireless Bluetooth In Ear Headset with Mic (Floral White),₹417,2.9 out of 5 stars,841,https://www.amazon.in/Enterprises-Twins7s-Wireless-Bluetooth-Headset/dp/B0968HWWB1/ref=sr_1_119?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748234&sprefix=wireless+earphones%2Caps%2C238&sr=8-119
"LIMTAS EX1 Pure Wireless Bluetooth Headphones, Headset with Mic and Sound Button Earphone for M i Note 5/6/7 Pro, 6A, Y2, A2, A1, Y3 for All Smartphones (Yello) Modal X-2",₹249,5.0 out of 5 stars,1,https://www.amazon.in/LIMTAS-Wireless-Bluetooth-Headphones-Smartphones/dp/B09JXXXNFX/ref=sr_1_120?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748234&sprefix=wireless+earphones%2Caps%2C238&sr=8-120
"pTron Bassbuds Sports True Wireless Bluetooth 5.1 Headphones with Deep Bass, 32Hrs Total Playtime, Ergonomic Hook Design & IPX4 Water/Sweat Resistant Earphones with Built-in HD Mic (Black & Blue)","₹1,099",3.4 out of 5 stars,"5,279",https://www.amazon.in/Bassbuds-Sports-Bluetooth-Headphones-Ergonomic/dp/B0924TRKS5/ref=sr_1_121?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748234&sprefix=wireless+earphones%2Caps%2C238&sr=8-121
boAt Rockerz 185 Bluetooth Wireless in Ear Earbuds with Mic (Blue Bliss),₹999,3.8 out of 5 stars,746,https://www.amazon.in/Rockerz-185-Wireless-Immersive-Resistance/dp/B08CVPGK17/ref=sr_1_122?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748234&sprefix=wireless+earphones%2Caps%2C238&sr=8-122
ZEBRONICS Zeb-Yoga 90 Pro Wireless Bluetooth in Ear Neckband Earphone with Mic (Grey),₹991,3.7 out of 5 stars,793,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg8_1?ie=UTF8&adId=A02403813JPCWB69V9TO2&url=%2FZebronics-90-Pro-Resistant-Assistant%2Fdp%2FB08RHGQ28G%2Fref%3Dsr_1_123_sspa%3Fcrid%3DAWC66IMNQMNW%26keywords%3Dwireless%2Bearphones%26qid%3D1641748234%26sprefix%3Dwireless%2Bearphones%252Caps%252C238%26sr%3D8-123-spons%26psc%3D1&qualifier=1641748234&id=7119031734617831&widgetName=sp_mtf
"pTron Tangentbeat Bluetooth 5.0 Wireless Headphones with Deep Bass, Ergonomic Design, IPX4 Sweat/Waterproof Neckband, Magnetic Earbuds, Voice Assistant, Passive Noise Cancelation & Mic - (Dark Green)",₹699,3.9 out of 5 stars,"43,867",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg8_1?ie=UTF8&adId=A0475387F2LWNKLNO38Q&url=%2FTangentbeat-Bluetooth-Headphones-Waterproof-Cancelation%2Fdp%2FB08LBBPLPT%2Fref%3Dsr_1_124_sspa%3Fcrid%3DAWC66IMNQMNW%26keywords%3Dwireless%2Bearphones%26qid%3D1641748234%26sprefix%3Dwireless%2Bearphones%252Caps%252C238%26sr%3D8-124-spons%26psc%3D1&qualifier=1641748234&id=7119031734617831&widgetName=sp_mtf
"Limeshot Neckband Wireless Earphones with 6 Hours Playtime,IPX5 Sweatproof Headphones, Latest Bluetooth 5.0 & Flexible Headset with in-Built Microphone (Black)",₹399,3.1 out of 5 stars,834,https://www.amazon.in/LIMESHOT-Neckband-Sweatproof-Headphones-Microphone/dp/B092R5GNP9/ref=sr_1_125?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748234&sprefix=wireless+earphones%2Caps%2C238&sr=8-125
"TEQNEQ Combo of Wireless Earphone Bluetooth Headset, Hands-Free Bluetooth Earphone, HiFi Clear Sound Earphone with Mic, Noise Cancellation for iOS Devices & All Smartphone (Black)",₹199,,,https://www.amazon.in/TEQNEQ-Bluetooth-Hands-Free-Cancellation-Smartphone/dp/B09P8KBRVH/ref=sr_1_126?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748234&sprefix=wireless+earphones%2Caps%2C238&sr=8-126
boAt Rockerz 245 v2 Bluetooth Wireless in Ear Earphones with Mic Raging Red,₹999,4.0 out of 5 stars,"42,611",https://www.amazon.in/boAt-Rockerz-245v2-Bluetooth-Resistance/dp/B097DVPFJB/ref=sr_1_127?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748234&sprefix=wireless+earphones%2Caps%2C238&sr=8-127
Cloud Seller i12 Truly Wireless Bluetooth On Ear Earphone with Mic (White),₹329,3.2 out of 5 stars,14,https://www.amazon.in/Cloud-Seller-Wireless-Bluetooth-Earphone/dp/B099W6H4L3/ref=sr_1_128?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748234&sprefix=wireless+earphones%2Caps%2C238&sr=8-128
"CRAYOTALK (Lebal) Combo Pack Wireless Bluetooth Headphones, Headset with Mic and Sound Button Earphone for Mi Note 5/6/7 Pro, 6A, Y2, A2, A1, Y3 All Smartphones (Black)",₹289,,,https://www.amazon.in/CRAYOTALK-Wireless-Bluetooth-Headphones-Smartphones/dp/B09P8NNCYM/ref=sr_1_129?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748234&sprefix=wireless+earphones%2Caps%2C238&sr=8-129
Mivi Collar Flash Wireless Bluetooth in Ear Earphones with Mic (Black),"₹1,099",3.6 out of 5 stars,"11,874",https://www.amazon.in/Mivi-Bluetooth-Earphones-Charging-Earphones/dp/B097DJ1TFH/ref=sr_1_130?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748234&sprefix=wireless+earphones%2Caps%2C238&sr=8-130
KDM A2 Wireless Bluetooth In Ear Neckband Headphone with Mic (Black),₹809,3.5 out of 5 stars,92,https://www.amazon.in/A2-Wireless-Bluetooth-Neckband-Headphone/dp/B08ZHVCSQX/ref=sr_1_131?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748234&sprefix=wireless+earphones%2Caps%2C238&sr=8-131
Noise Buds VS201 V2 Truly Wireless Earbuds with Dual Equalizer | Total 14-Hour Playtime | Full Touch Control | IPX5 Water Resistance and Bluetooth v5.1 (Charcoal Black),"₹1,299",3.8 out of 5 stars,"3,002",https://www.amazon.in/Noise-Wireless-Equalizer-Resistance-Bluetooth/dp/B098R2XKM3/ref=sr_1_132?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748234&smid=A14CZOWI0VEHLG&sprefix=wireless+earphones%2Caps%2C238&sr=8-132
ZEBRONICS Zeb Evolve Wireless Bluetooth in Ear Neckband Earphone with Mic (Blue),₹649,3.7 out of 5 stars,"4,001",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg8_1?ie=UTF8&adId=A00946758P2E23OYZHE0&url=%2FZebronics-Zeb-Evolve-Wireless-Blue%2Fdp%2FB08VGNYQSW%2Fref%3Dsr_1_133_sspa%3Fcrid%3DAWC66IMNQMNW%26keywords%3Dwireless%2Bearphones%26qid%3D1641748234%26smid%3DA14CZOWI0VEHLG%26sprefix%3Dwireless%2Bearphones%252Caps%252C238%26sr%3D8-133-spons%26psc%3D1&qualifier=1641748234&id=7119031734617831&widgetName=sp_btf
"Boult Audio ProBass Curve Bluetooth Earphones with 12H Battery Life & Extra Bass, IPX5 Water Resistant Headphones (Black)",₹899,3.8 out of 5 stars,"97,556",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg8_1?ie=UTF8&adId=A00860511OLS7YSNQJYRU&url=%2FBoult-Audio-Curve-Sweatproof-Headphones%2Fdp%2FB07LG59NPV%2Fref%3Dsr_1_134_sspa%3Fcrid%3DAWC66IMNQMNW%26keywords%3Dwireless%2Bearphones%26qid%3D1641748234%26smid%3DA14CZOWI0VEHLG%26sprefix%3Dwireless%2Bearphones%252Caps%252C238%26sr%3D8-134-spons%26psc%3D1&qualifier=1641748234&id=7119031734617831&widgetName=sp_btf
"pTron Tangent Pro ENC Wireless Bluetooth 5.2 Headphones with 20Hrs Playtime, Low Latency Gaming/Music, HD Sound, Magnetic On/Off, Type-C Fast Charging, IPX4 Waterproof & Voice Assistance (Black)",₹999,4.0 out of 5 stars,"1,234",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg9_1?ie=UTF8&adId=A10143713J06K2T1DKPKH&url=%2FTangent-Pro-Headphones-Waterproof-Assistance%2Fdp%2FB09BNZ3PJD%2Fref%3Dsr_1_129_sspa%3Fcrid%3DAWC66IMNQMNW%26keywords%3Dwireless%2Bearphones%26qid%3D1641748236%26sprefix%3Dwireless%2Bearphones%252Caps%252C238%26sr%3D8-129-spons%26psc%3D1&qualifier=1641748236&id=3630437138557211&widgetName=sp_atf_next
truke Fit 1+ True Wireless Earbuds with Dedicated Gaming Mode | 48hrs of Playtime | IPX4 | Touch Control | Low Latency | Bluetooth 5.1 | 10mm Driver for Deep Bass Music | Hi-Fi Sound with AAC Codec,₹999,3.6 out of 5 stars,"2,241",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg9_1?ie=UTF8&adId=A01699341FQRSAXELWFA4&url=%2Ftruke-Wireless-Dedicated-Playtime-Bluetooth%2Fdp%2FB091GV4N28%2Fref%3Dsr_1_130_sspa%3Fcrid%3DAWC66IMNQMNW%26keywords%3Dwireless%2Bearphones%26qid%3D1641748236%26sprefix%3Dwireless%2Bearphones%252Caps%252C238%26sr%3D8-130-spons%26psc%3D1&qualifier=1641748236&id=3630437138557211&widgetName=sp_atf_next
"Boult Audio ProBass Qcharge in-Ear Earphones with Fast Charging, 20H Battery Life, in-Built Mic, IPX5 Water Resistant Neckband (Blue)",₹999,3.8 out of 5 stars,"3,828",https://www.amazon.in/Boult-Audio-ProBass-Earphones-Resistant/dp/B0987BDW2S/ref=sr_1_131?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748236&smid=A14CZOWI0VEHLG&sprefix=wireless+earphones%2Caps%2C238&sr=8-131
"GO SHOPS (Combo) Magnet Wireless in Ear Neckband Bluetooth Earphones Sweatproof Headset with 2 Pcs Pubg Anti-Slip Thumb & Finger Sleeve, Sweatproof Controller with Mic (Black)",₹249,,,https://www.amazon.in/GO-SHOPS-Bluetooth-Sweatproof-Controller/dp/B09PJM74RR/ref=sr_1_132?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748236&sprefix=wireless+earphones%2Caps%2C238&sr=8-132
"WeCool N1 Wireless Earphones with Dynamic Drivers for Immersive Music Experience, IPX5 Sweatproof, 12 Hours Playtime, Flexible Bluetooth Neckband Headphones (Black)",₹499,3.4 out of 5 stars,"6,237",https://www.amazon.in/N1-Bluetooth-Headphones-Experience-Sweatproof/dp/B08S6Z2L7P/ref=sr_1_133?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748236&sprefix=wireless+earphones%2Caps%2C238&sr=8-133
boAt 102 Bluetooth Wireless in Ear Earphones with Mic (Mint Green),"₹1,044",3.8 out of 5 stars,"3,147",https://www.amazon.in/102-Wireless-Lightweight-Immersive-Resistance/dp/B08CVS93M2/ref=sr_1_134?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748236&sprefix=wireless+earphones%2Caps%2C238&sr=8-134
KDM G2 Solid Wireless In Ear Neckband Earphones with Mic & Good Battery Life (Black),₹600,3.3 out of 5 stars,111,https://www.amazon.in/KDM-Solid-Neckband-Earphones-Battery/dp/B0848LS6QJ/ref=sr_1_135?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748236&sprefix=wireless+earphones%2Caps%2C238&sr=8-135
DUETMI KAJU-S530 Universal Sweat Proof Rechargeable Mini Invisible Bluetooth Headset Single in-Ear Earpiece Earphone Long Battery Backup Compatible All Android and Other Smartphones (Multicolor),₹199,3.5 out of 5 stars,3,https://www.amazon.in/DUETMI-Rechargeable-Compatible-Smartphones-Multicolor/dp/B09PB9BG4P/ref=sr_1_136?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748236&sprefix=wireless+earphones%2Caps%2C238&sr=8-136
Mivi DuoPods A25 Truly Wireless Bluetooth in Ear Earbuds with Mic (Black),"₹1,299",3.7 out of 5 stars,"18,922",https://www.amazon.in/Mivi-Wireless-Bluetooth-Immersive-Powerful/dp/B08ZYPBSSH/ref=sr_1_137?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748236&sprefix=wireless+earphones%2Caps%2C238&sr=8-137
"GOVO GOBUDS 600 True Wireless Earbuds with Mic & 33 Hours Battery Life, IPX5 Water Resistant, 3D Stereo Sound with Super Bass, Super Touch Control with Type C Fast Charging (Platinum Black)","₹1,599",5.0 out of 5 stars,3,https://www.amazon.in/GOVO-GOBUDS-600-Wireless-Resistant/dp/B09P33L9ZR/ref=sr_1_138?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748236&sprefix=wireless+earphones%2Caps%2C238&sr=8-138
ZEBRONICS Zeb-Yoga 90 Pro Bluetooth Wireless in Ear Earphones with Mic (Black),₹949,3.7 out of 5 stars,793,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg9_1?ie=UTF8&adId=A02402811QXB8PH8D7VAS&url=%2FZebronics-90-Pro-Resistant-Black%2Fdp%2FB08RJ1VLFK%2Fref%3Dsr_1_139_sspa%3Fcrid%3DAWC66IMNQMNW%26keywords%3Dwireless%2Bearphones%26qid%3D1641748236%26smid%3DA14CZOWI0VEHLG%26sprefix%3Dwireless%2Bearphones%252Caps%252C238%26sr%3D8-139-spons%26psc%3D1&qualifier=1641748236&id=3630437138557211&widgetName=sp_mtf
"Zebronics Zeb-Evolve Wireless ​in Ear​ ​Neckband Earphone​ ​with Supporting BTv5.0, Voice Assistant, Rapid Charge, Up to 17H Playback, Dual Pairing, Call Function & Magnetic Earpiece (Metallic Yellow)",₹649,3.7 out of 5 stars,"4,001",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg9_1?ie=UTF8&adId=A06430672DTBJWOW9SE1F&url=%2FZebronics-Zeb-Evolve-Supporting-Metallic-Yellow%2Fdp%2FB09GFXF1VD%2Fref%3Dsr_1_140_sspa%3Fcrid%3DAWC66IMNQMNW%26keywords%3Dwireless%2Bearphones%26qid%3D1641748236%26smid%3DA14CZOWI0VEHLG%26sprefix%3Dwireless%2Bearphones%252Caps%252C238%26sr%3D8-140-spons%26psc%3D1&qualifier=1641748236&id=3630437138557211&widgetName=sp_mtf
YODEL 3D4 Wireless Bluetooth Neckband Earphones with Stereo Sound and Hands Free Mic Black,₹299,3.7 out of 5 stars,304,https://www.amazon.in/YODEL-3D4-Wireless-Bluetooth-Earphones/dp/B09FZ1TPPS/ref=sr_1_141?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748236&sprefix=wireless+earphones%2Caps%2C238&sr=8-141
"WeCool N1 Wireless Earphones with Dynamic Drivers for Immersive Music Experience, IPX5 Sweatproof, 12 Hours Playtime, Flexible Bluetooth Neckband Headphones (Yellow)",₹499,3.4 out of 5 stars,"6,237",https://www.amazon.in/N1-Experience-Sweatproof-Headphones-Yellow/dp/B08SC3DGRG/ref=sr_1_142?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748236&sprefix=wireless+earphones%2Caps%2C238&sr=8-142
"pTron Bassbuds Vista in-Ear True Wireless Bluetooth 5.1 Headphones with Deep Bass, IPX4 Water/Sweat Resistant, Passive Noise Cancelation, Voice Assistance & Earbuds with Built-in HD Mic (Blue)",₹999,3.5 out of 5 stars,"20,459",https://www.amazon.in/Bassbuds-Vista-Headphones-Cancelation-Assistance/dp/B094NTX33X/ref=sr_1_143?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748236&sprefix=wireless+earphones%2Caps%2C238&sr=8-143
(Renewed) Redmi Earbuds 2C in-Ear Truly Wireless Earphones [Black],₹909,3.4 out of 5 stars,456,https://www.amazon.in/Renewed-Redmi-Earbuds-Wireless-Earphones/dp/B08L5MK4V4/ref=sr_1_144?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748236&sprefix=wireless+earphones%2Caps%2C238&sr=8-144
Philips Audio SHE1505 Wired in Ear Earphones with Mic (Black),₹299,3.9 out of 5 stars,"22,708",https://www.amazon.in/Philips-SHE1505BK-94-Upbeat-Earphones/dp/B07MZQ5F8S/ref=sr_1_145?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748236&sprefix=wireless+earphones%2Caps%2C238&sr=8-145
boAt Rockerz 255 Pro Bluetooth Wireless in Ear Earphones with Mic (Teal Green),"₹1,199",4.1 out of 5 stars,"431,855",https://www.amazon.in/Rockerz-255-Pro-Technology-Resistance/dp/B082VSJPD6/ref=sr_1_146?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748236&sprefix=wireless+earphones%2Caps%2C238&sr=8-146
QOCXRRIN H15NFDS Wireless Bluetooth in Ear Neckband Earphone with Mic & Mobile Holder Stand.,₹109,,,https://www.amazon.in/QOCXRRIN-Wireless-Bluetooth-Neckband-Earphone/dp/B09PRQRMHX/ref=sr_1_147?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748236&sprefix=wireless+earphones%2Caps%2C238&sr=8-147
"Lowfe Wireless Bluetooth Headset Magnet Earphone with Hand-Free Calling, Built-in-Mic, Extra Bass Prefect for Gym, Running with Mobile Holder Foldable Stand for All Smartphone",₹279,5.0 out of 5 stars,3,https://www.amazon.in/Lowfe-Wireless-Bluetooth-Hand-Free-Smartphone/dp/B09MB7DQ41/ref=sr_1_148?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748236&sprefix=wireless+earphones%2Caps%2C238&sr=8-148
"pTron Tangent Evo with 14Hrs Playback, Bluetooth 5.0 Wireless Headphones with Deep Bass, IPX4 Water Resistance, Ergonomic & Snug-fit, Voice Assistance, Magnetic Earbuds & Built-in HD Mic (Blue)",₹699,3.9 out of 5 stars,"43,867",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg9_1?ie=UTF8&adId=A058446536GFQKFM4RX5W&url=%2FTangent-Evo-Headphones-Resistance-Assistance%2Fdp%2FB097RXPRMJ%2Fref%3Dsr_1_149_sspa%3Fcrid%3DAWC66IMNQMNW%26keywords%3Dwireless%2Bearphones%26qid%3D1641748236%26sprefix%3Dwireless%2Bearphones%252Caps%252C238%26sr%3D8-149-spons%26psc%3D1&qualifier=1641748236&id=3630437138557211&widgetName=sp_btf
"Noise Buds VS103 - Truly Wireless Earbuds with 18-Hour Playtime, HyperSync Technology, Full Touch Controls and Voice Assistant (Pearl White)","₹1,499",3.8 out of 5 stars,"14,299",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg9_1?ie=UTF8&adId=A083360337IPWVPTW41AJ&url=%2FNoise-Buds-VS103-HyperSync-Technology%2Fdp%2FB095YZB3MS%2Fref%3Dsr_1_150_sspa%3Fcrid%3DAWC66IMNQMNW%26keywords%3Dwireless%2Bearphones%26qid%3D1641748236%26sprefix%3Dwireless%2Bearphones%252Caps%252C238%26sr%3D8-150-spons%26psc%3D1&qualifier=1641748236&id=3630437138557211&widgetName=sp_btf
"Lumiford Max T55 True Wireless Earbuds with Bluetooth V5.0, Hi-fi Bass, 15 Hours Battery Life with case, Smart Touch Controllers with Ergonomic IPX4 Water Resistant Earbuds, Built-in Mic (Black)","₹1,613",3.7 out of 5 stars,410,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg10_1?ie=UTF8&adId=A10153492DF4CYSES17UY&url=%2FT55-Bluetooth-Controllers-Ergonomic-Resistant%2Fdp%2FB08SBP5B3Q%2Fref%3Dsr_1_145_sspa%3Fcrid%3DAWC66IMNQMNW%26keywords%3Dwireless%2Bearphones%26qid%3D1641748238%26sprefix%3Dwireless%2Bearphones%252Caps%252C238%26sr%3D8-145-spons%26psc%3D1&qualifier=1641748238&id=1580792498616611&widgetName=sp_atf_next
"pTron Tangent Evo with 14Hrs Playback, Bluetooth 5.0 Wireless Headphones with Deep Bass, IPX4 Water Resistance, Ergonomic & Snug-fit, Voice Assistance, Magnetic Earbuds & Built-in HD Mic (Black)",₹699,3.9 out of 5 stars,"43,867",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg10_1?ie=UTF8&adId=A05845652MPPW845NM0MZ&url=%2FTangent-Evo-Headphones-Resistance-Assistance%2Fdp%2FB097RZ2Z2F%2Fref%3Dsr_1_146_sspa%3Fcrid%3DAWC66IMNQMNW%26keywords%3Dwireless%2Bearphones%26qid%3D1641748238%26sprefix%3Dwireless%2Bearphones%252Caps%252C238%26sr%3D8-146-spons%26psc%3D1&qualifier=1641748238&id=1580792498616611&widgetName=sp_atf_next
truke Fit 1+ True Wireless Earbuds with Dedicated Gaming Mode | 48hrs of Playtime | IPX4 | Touch Control | Low Latency | Bluetooth 5.1 | 10mm Driver for Deep Bass Music | Hi-Fi Sound with AAC Codec,₹999,3.6 out of 5 stars,"2,241",https://www.amazon.in/truke-Wireless-Dedicated-Playtime-Bluetooth/dp/B091GV4N28/ref=sr_1_147?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748238&sprefix=wireless+earphones%2Caps%2C238&sr=8-147
LUZWE HBS-730 Wireless Bluetooth In Ear Neckband Earphone with Mic (Black),₹249,3.7 out of 5 stars,69,https://www.amazon.in/LUZWE-Wireless-Bluetooth-Neckband-Earphone/dp/B0917H78R4/ref=sr_1_148?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748238&sprefix=wireless+earphones%2Caps%2C238&sr=8-148
Quantum SonoTrix X Bluetooth Truly Wireless in Ear Earbuds with Mic (Black),₹999,3.9 out of 5 stars,550,https://www.amazon.in/Quantum-SonoTrix-Bluetooth-Wireless-Earbuds/dp/B09C1W65JN/ref=sr_1_149?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748238&sprefix=wireless+earphones%2Caps%2C238&sr=8-149
LCARE Flex Sports Bluetooth Wireless in-Earphone,₹749,3.8 out of 5 stars,41,https://www.amazon.in/LCARE-Sports-Bluetooth-Wireless-Earphone/dp/B08WBVY76C/ref=sr_1_150?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748238&sprefix=wireless+earphones%2Caps%2C238&sr=8-150
"pTron Bassbuds Pro (New) in-Ear True Wireless Bluetooth 5.1 Headphones with Deep Bass, Low Latency Gaming TWS Earbuds, Touch Control, IPX4 Water/Sweat Resistance Earbuds & Built-in Mic (Black & Blue)",₹999,3.6 out of 5 stars,"18,498",https://www.amazon.in/Bassbuds-Pro-Bluetooth-Headphones-Resistance/dp/B08S1BG922/ref=sr_1_151?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748238&sprefix=wireless+earphones%2Caps%2C238&sr=8-151
UBON BT-5100 Truly Wireless Bluetooth In Ear Neckband Earphone with Mic (Black),₹599,3.5 out of 5 stars,880,https://www.amazon.in/UBON-BT-5100-Wireless-Bluetooth-Travelling/dp/B084VK7WTM/ref=sr_1_152?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748238&sprefix=wireless+earphones%2Caps%2C238&sr=8-152
QOCXRRIN Wireless Bluetooth Earphone Headset Earbud Portable Headphone Handsfree Sports Running Sweatproof Compatible Android Smartphone & USB LED Mini Light for All Android & Smartphone Devices.,₹109,,,https://www.amazon.in/QOCXRRIN-Bluetooth-Sweatproof-Compatible-Smartphone/dp/B09PRS1JSY/ref=sr_1_153?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748238&sprefix=wireless+earphones%2Caps%2C238&sr=8-153
EDICT by Boat DynaBeats EWE02 Wireless Bluetooth in Ear Neckband Headphone with Mic (Black),₹499,3.6 out of 5 stars,262,https://www.amazon.in/EDICT-DynaBeats-EWE02-Bluetooth-Headphone/dp/B095LT2S7X/ref=sr_1_154?crid=AWC66IMNQMNW&keywords=wireless+earphones&qid=1641748238&sprefix=wireless+earphones%2Caps%2C238&sr=8-154
"GOVO GOBUDS 600 True Wireless Earbuds with Mic & 33 Hours Battery Life, IPX5 Water Resistant, 3D Stereo Sound with Super Bass, Super Touch Control with Type C Fast Charging (Platinum Black)","₹1,599",5.0 out of 5 stars,3,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg10_1?ie=UTF8&adId=A096651530K26HYHH6ELS&url=%2FGOVO-GOBUDS-600-Wireless-Resistant%2Fdp%2FB09P33L9ZR%2Fref%3Dsr_1_155_sspa%3Fcrid%3DAWC66IMNQMNW%26keywords%3Dwireless%2Bearphones%26qid%3D1641748238%26sprefix%3Dwireless%2Bearphones%252Caps%252C238%26sr%3D8-155-spons%26psc%3D1&qualifier=1641748238&id=1580792498616611&widgetName=sp_mtf
"Syvo Flex Bluetooth 5.0 WirelessIn Ear Headphones with Mic Deep Bass, Ergonomic Design, IPX4 Sweat/Waterproof Neckband, Magnetic Earbuds, Voice Assistant, Passive Noise Cancelation - (Black)",₹549,3.5 out of 5 stars,"4,361",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg10_1?ie=UTF8&adId=A024483028L37U5D29QM3&url=%2FSyvo-Flex-Headphones-Microphone-Smartphones%2Fdp%2FB07Z4SBGMT%2Fref%3Dsr_1_156_sspa%3Fcrid%3DAWC66IMNQMNW%26keywords%3Dwireless%2Bearphones%26qid%3D1641748238%26sprefix%3Dwireless%2Bearphones%252Caps%252C238%26sr%3D8-156-spons%26psc%3D1&qualifier=1641748238&id=1580792498616611&widgetName=sp_mtf
